,width,SRR999253,SRR999254,SRR999255
101126,530,23,22,22
101127,230,8,5,2
101128,295,19,18,19
101129,295,19,18,19
10113,142,15,17,12
101130,295,19,18,19
101131,295,19,18,19
101132,71,3,6,4
101133,71,3,6,4
101134,71,3,6,4
101135,71,3,6,4
101136,170,9,18,14
101137,170,9,18,14
101138,170,9,18,14
101139,170,9,18,14
10114,189,34,25,23
101140,127,7,5,2
101141,127,7,5,2
101142,127,7,5,2
101143,127,7,5,2
101144,270,22,24,27
101145,270,22,24,27
101146,270,22,24,27
101147,270,22,24,27
101148,154,11,8,11
101149,154,11,8,11
10115,189,34,25,23
101150,154,11,8,11
101151,154,11,8,11
101152,163,8,5,4
101153,163,8,5,4
101154,163,8,5,4
101155,163,8,5,4
101156,138,7,11,10
101157,138,7,11,10
101158,138,7,11,10
101159,138,7,11,10
10116,189,34,25,23
101160,427,41,34,42
101161,513,48,43,54
101162,513,48,43,54
101163,513,48,43,54
101164,560,23,22,28
101165,141,7,10,13
101166,144,7,10,13
101167,82,3,7,7
101168,142,1,0,0
101169,358,0,0,1
10117,189,34,25,23
101170,780,0,0,0
101171,75,0,0,0
101172,358,0,1,0
101173,767,0,0,1
101174,659,0,2,0
101175,416,0,0,0
101176,1712,0,0,0
101177,1430,2,5,5
101178,707,2,5,4
101179,1074,6,10,6
10118,189,34,25,23
101180,1074,6,10,6
101181,137,0,1,0
101182,137,0,1,0
101183,166,2,5,0
101184,166,2,5,0
101185,163,3,1,0
101186,350,5,4,1
101187,68,2,2,0
101188,589,4,2,6
101189,248,2,1,2
10119,189,34,25,23
101190,2964,27,22,23
101191,396,0,1,1
101192,429,3,1,3
101193,2612,480,451,474
101194,2375,466,422,449
101195,691,89,81,79
101196,691,89,81,79
101197,319,20,29,26
101198,319,20,29,26
101199,401,30,24,24
1012,764,256,313,274
10120,189,34,25,23
101200,517,75,69,67
101201,160,9,17,10
101202,1513,382,299,329
101203,113,17,16,6
101204,1101,16,13,6
101205,544,7,7,3
101206,412,6,11,11
101207,412,6,11,11
101208,1207,15,8,10
101209,1207,15,8,10
10121,189,34,25,23
101210,576,78,73,73
101211,355,46,52,42
101212,203,43,30,33
101213,2269,345,319,316
101214,184,20,23,30
101215,375,36,51,46
101216,1148,94,86,80
101217,848,839,740,775
101218,848,839,740,775
101219,848,839,740,775
10122,189,34,25,23
101220,848,839,740,775
101221,101,86,92,87
101222,101,86,92,87
101223,101,86,92,87
101224,101,86,92,87
101225,193,158,167,179
101226,193,158,167,179
101227,193,158,167,179
101228,193,158,167,179
101229,337,306,268,279
10123,239,38,38,28
101230,376,346,307,317
101231,376,346,307,317
101232,376,346,307,317
101233,253,135,127,150
101234,253,135,127,150
101235,109,55,47,62
101236,122,0,0,0
101237,569,0,1,0
101238,274,0,0,0
101239,346,0,1,0
10124,239,38,38,28
101240,12,0,0,0
101241,2202,0,0,1
101242,530,4,5,1
101243,166,3,5,1
101244,1051,42,32,41
101245,1051,42,32,41
101246,197,18,6,8
101247,197,18,6,8
101248,1536,12,16,20
101249,341,4,1,4
10125,239,38,38,28
101250,207,9,9,8
101251,207,9,9,8
101252,207,9,9,8
101253,588,41,35,42
101254,588,41,35,42
101255,288,27,24,29
101256,105,15,17,13
101257,105,15,17,13
101258,105,15,17,13
101259,105,15,17,13
10126,239,38,38,28
101260,105,15,17,13
101261,105,15,17,13
101262,1973,419,438,394
101263,1973,419,438,394
101264,1973,419,438,394
101265,1973,419,438,394
101266,1973,419,438,394
101267,1973,419,438,394
101268,67,15,11,18
101269,67,15,11,18
10127,239,38,38,28
101270,67,15,11,18
101271,67,15,11,18
101272,67,15,11,18
101273,67,15,11,18
101274,222,33,18,26
101275,280,38,38,24
101276,280,38,38,24
101277,280,38,38,24
101278,280,38,38,24
101279,280,38,38,24
10128,239,38,38,28
101280,280,38,38,24
101281,173,5,12,9
101282,173,5,12,9
101283,185,5,12,9
101284,185,5,12,9
101285,185,5,12,9
101286,185,5,12,9
101287,145,9,11,7
101288,145,9,11,7
101289,145,9,11,7
10129,239,38,38,28
101290,145,9,11,7
101291,145,9,11,7
101292,351,10,11,10
101293,155,1,0,3
101294,76,6,9,6
101295,76,6,9,6
101296,76,6,9,6
101297,76,6,9,6
101298,5861,714,622,619
101299,3315,415,352,334
1013,136,43,28,35
10130,239,38,38,28
101300,3315,415,352,334
101301,3315,415,352,334
101302,1868,303,252,232
101303,1457,228,196,177
101304,153,47,48,34
101305,153,47,48,34
101306,153,47,48,34
101307,153,47,48,34
101308,153,47,48,34
101309,153,47,48,34
10131,239,38,38,28
101310,144,37,25,23
101311,144,37,25,23
101312,144,37,25,23
101313,144,37,25,23
101314,144,37,25,23
101315,144,37,25,23
101316,515,55,52,60
101317,515,55,52,60
101318,515,55,52,60
101319,515,55,52,60
10132,77,6,10,19
101320,515,55,52,60
101321,515,55,52,60
101322,966,50,42,55
101323,966,50,42,55
101324,776,76,58,68
101325,857,87,66,77
101326,857,87,66,77
101327,73,1,0,1
101328,167,18,14,10
101329,167,18,14,10
10133,77,6,10,19
101330,167,18,14,10
101331,482,50,33,43
101332,482,50,33,43
101333,482,50,33,43
101334,74,0,0,0
101335,74,0,0,0
101336,211,22,17,16
101337,257,22,18,17
101338,200,11,5,6
101339,200,11,5,6
10134,77,6,10,19
101340,74,0,0,0
101341,73,0,0,1
101342,73,0,0,0
101343,332,17,24,19
101344,73,0,0,0
101345,73,2,0,0
101346,330,50,65,55
101347,109,39,51,36
101348,154,18,55,45
101349,2601,141,146,118
10135,77,6,10,19
101350,2601,141,146,118
101351,2601,141,146,118
101352,314,24,12,23
101353,314,24,12,23
101354,314,24,12,23
101355,339,8,3,6
101356,339,8,3,6
101357,339,8,3,6
101358,164,3,6,7
101359,164,3,6,7
10136,77,6,10,19
101360,164,3,6,7
101361,180,4,4,10
101362,180,4,4,10
101363,180,4,4,10
101364,182,7,4,4
101365,182,7,4,4
101366,182,7,4,4
101367,215,5,5,3
101368,215,5,5,3
101369,215,5,5,3
10137,77,6,10,19
101370,750,0,1,0
101371,1161,6,10,2
101372,146,6,9,2
101373,146,6,9,2
101374,146,6,9,2
101375,146,6,9,2
101376,131,5,2,4
101377,131,5,2,4
101378,131,5,2,4
101379,131,5,2,4
10138,77,6,10,19
101380,131,5,2,4
101381,74,0,0,0
101382,358,6,10,12
101383,358,6,10,12
101384,358,6,10,12
101385,613,7,15,14
101386,669,7,15,14
101387,880,0,0,0
101388,1101,1,1,1
101389,661,0,1,0
10139,77,6,10,19
101390,445,49,56,54
101391,445,49,56,54
101392,197,38,33,30
101393,197,38,33,30
101394,114,17,22,24
101395,114,17,22,24
101396,98,13,14,8
101397,128,13,14,8
101398,549,79,54,62
101399,549,79,54,62
1014,136,43,28,35
10140,77,6,10,19
101400,940,96,100,98
101401,940,96,100,98
101402,112,28,15,10
101403,112,28,15,10
101404,283,26,22,34
101405,283,26,22,34
101406,311,65,53,62
101407,311,65,53,62
101408,407,5,2,2
101409,407,5,2,2
10141,18,1,5,5
101410,52,0,0,0
101411,70,0,0,0
101412,180,1,2,2
101413,564,2,4,0
101414,100,0,0,0
101415,573,1,0,0
101416,604,0,1,3
101417,1001,1,0,1
101418,581,0,2,0
101419,189,1,1,1
10142,18,1,5,5
101420,52,1,0,0
101421,195,0,0,0
101422,174,0,1,0
101423,156,0,0,0
101424,51,0,0,0
101425,2433,12095,11240,10722
101426,2433,12095,11240,10722
101427,2433,12095,11240,10722
101428,2433,12095,11240,10722
101429,190,531,479,444
10143,18,1,5,5
101430,190,531,479,444
101431,190,531,479,444
101432,190,531,479,444
101433,114,526,490,559
101434,114,526,490,559
101435,114,526,490,559
101436,358,770,728,819
101437,79,74,116,87
101438,61,67,101,71
101439,96,240,222,217
10144,257,55,36,45
101440,302,44,36,29
101441,302,44,36,29
101442,1768,263,215,195
101443,1768,263,215,195
101444,233,29,18,24
101445,408,30,20,25
101446,466,68,66,63
101447,539,48,45,52
101448,172,20,15,12
101449,190,20,13,12
10145,257,55,36,45
101450,163,14,6,13
101451,133,8,12,10
101452,939,60,55,52
101453,992,60,55,52
101454,69,0,0,0
101455,597,17,12,17
101456,597,17,12,17
101457,687,24,30,33
101458,820,24,30,33
101459,662,1,1,3
10146,257,55,36,45
101460,46,0,0,0
101461,1245,91,93,104
101462,1245,91,93,104
101463,1379,61,53,49
101464,1379,61,53,49
101465,430,30,38,21
101466,424,28,37,21
101467,513,9,8,10
101468,513,9,8,10
101469,199,4,4,1
10147,257,55,36,45
101470,395,6,6,3
101471,834,26,13,19
101472,1105,16,14,16
101473,342,8,10,7
101474,1229,7,8,9
101475,417,7,9,5
101476,509,19,13,13
101477,127,4,2,4
101478,215,3,8,4
101479,435,7,5,8
10148,257,55,36,45
101480,308,5,4,6
101481,203,7,8,7
101482,89,6,5,4
101483,718,121,135,148
101484,730,122,137,149
101485,374,67,57,34
101486,374,67,57,34
101487,322,58,59,63
101488,322,58,59,63
101489,1123,309,309,320
10149,257,55,36,45
101490,1123,309,309,320
101491,597,210,195,212
101492,597,210,195,212
101493,597,210,195,212
101494,597,210,195,212
101495,241,44,55,47
101496,241,44,55,47
101497,241,44,55,47
101498,241,44,55,47
101499,241,44,55,47
1015,136,43,28,35
10150,257,55,36,45
101500,241,44,55,47
101501,182,50,52,43
101502,182,50,52,43
101503,182,50,52,43
101504,182,50,52,43
101505,182,50,52,43
101506,182,50,52,43
101507,110,23,22,27
101508,110,23,22,27
101509,110,23,22,27
10151,257,55,36,45
101510,110,23,22,27
101511,110,23,22,27
101512,110,23,22,27
101513,2200,379,370,354
101514,2200,379,370,354
101515,2200,379,370,354
101516,2200,379,370,354
101517,2200,379,370,354
101518,2200,379,370,354
101519,964,146,141,128
10152,257,55,36,45
101520,964,146,141,128
101521,964,146,141,128
101522,964,146,141,128
101523,964,146,141,128
101524,964,146,141,128
101525,111,1,1,0
101526,21,0,0,0
101527,332,7,3,6
101528,332,7,3,6
101529,202,0,0,0
10153,596,89,87,85
101530,202,0,0,0
101531,789,96,93,105
101532,789,96,93,105
101533,241,0,0,0
101534,1049,1,0,0
101535,386,0,0,0
101536,892,0,0,1
101537,678,88,96,86
101538,678,88,96,86
101539,678,88,96,86
10154,596,89,87,85
101540,678,88,96,86
101541,678,88,96,86
101542,183,25,20,18
101543,183,25,20,18
101544,183,25,20,18
101545,183,25,20,18
101546,183,25,20,18
101547,167,21,24,26
101548,167,21,24,26
101549,167,21,24,26
10155,596,89,87,85
101550,167,21,24,26
101551,167,21,24,26
101552,157,16,28,28
101553,157,16,28,28
101554,157,16,28,28
101555,157,16,28,28
101556,157,16,28,28
101557,167,20,24,18
101558,167,20,24,18
101559,167,20,24,18
10156,596,89,87,85
101560,167,20,24,18
101561,167,20,24,18
101562,157,22,17,23
101563,157,22,17,23
101564,157,22,17,23
101565,157,22,17,23
101566,157,22,17,23
101567,165,0,1,0
101568,132,22,20,16
101569,132,22,20,16
10157,596,89,87,85
101570,132,22,20,16
101571,132,22,20,16
101572,132,22,20,16
101573,183,24,19,16
101574,183,24,19,16
101575,183,24,19,16
101576,183,24,19,16
101577,183,24,19,16
101578,249,7,10,7
101579,138,10,17,13
10158,596,89,87,85
101580,138,10,17,13
101581,138,10,17,13
101582,138,10,17,13
101583,138,10,17,13
101584,189,17,26,19
101585,189,17,26,19
101586,189,17,26,19
101587,189,17,26,19
101588,189,17,26,19
101589,324,33,45,36
10159,596,89,87,85
101590,324,33,45,36
101591,324,33,45,36
101592,324,33,45,36
101593,324,33,45,36
101594,132,11,12,13
101595,132,11,12,13
101596,132,11,12,13
101597,132,11,12,13
101598,1484,207,196,224
101599,1484,207,196,224
1016,136,43,28,35
10160,596,89,87,85
101600,1484,207,196,224
101601,1537,209,200,230
101602,483,63,51,40
101603,483,63,51,40
101604,483,63,51,40
101605,483,63,51,40
101606,42,11,8,8
101607,42,11,8,8
101608,966,106,88,110
101609,966,106,88,110
10161,596,89,87,85
101610,51,4,3,5
101611,51,4,3,5
101612,51,4,3,5
101613,51,4,3,5
101614,183,28,30,32
101615,183,28,30,32
101616,183,28,30,32
101617,183,28,30,32
101618,183,28,30,32
101619,183,28,30,32
10162,139,25,29,32
101620,183,28,30,32
101621,183,28,30,32
101622,138,19,14,25
101623,138,19,14,25
101624,138,19,14,25
101625,138,19,14,25
101626,138,19,14,25
101627,138,19,14,25
101628,138,19,14,25
101629,138,19,14,25
10163,139,25,29,32
101630,183,39,46,36
101631,183,39,46,36
101632,183,39,46,36
101633,183,39,46,36
101634,183,39,46,36
101635,183,39,46,36
101636,183,39,46,36
101637,183,39,46,36
101638,645,138,130,120
101639,645,138,130,120
10164,139,25,29,32
101640,645,138,130,120
101641,645,138,130,120
101642,645,138,130,120
101643,645,138,130,120
101644,645,138,130,120
101645,645,138,130,120
101646,315,92,75,76
101647,315,92,75,76
101648,315,92,75,76
101649,315,92,75,76
10165,139,25,29,32
101650,315,92,75,76
101651,315,92,75,76
101652,315,92,75,76
101653,315,92,75,76
101654,315,51,74,69
101655,315,51,74,69
101656,315,51,74,69
101657,181,31,32,39
101658,181,31,32,39
101659,181,31,32,39
10166,139,25,29,32
101660,134,24,15,23
101661,134,24,15,23
101662,134,24,15,23
101663,144,22,13,15
101664,144,22,13,15
101665,144,22,13,15
101666,183,22,18,15
101667,183,22,18,15
101668,183,22,18,15
101669,36,4,7,4
10167,139,25,29,32
101670,36,4,7,4
101671,167,19,28,24
101672,167,19,28,24
101673,167,19,28,24
101674,167,19,28,24
101675,167,19,28,24
101676,167,19,28,24
101677,167,19,28,24
101678,167,19,28,24
101679,167,19,28,24
10168,139,25,29,32
101680,157,27,35,29
101681,157,27,35,29
101682,157,27,35,29
101683,157,27,35,29
101684,157,27,35,29
101685,157,27,35,29
101686,157,27,35,29
101687,157,27,35,29
101688,157,27,35,29
101689,634,113,97,102
10169,139,25,29,32
101690,634,113,97,102
101691,634,113,97,102
101692,634,113,97,102
101693,634,113,97,102
101694,634,113,97,102
101695,634,113,97,102
101696,634,113,97,102
101697,634,113,97,102
101698,186,22,13,16
101699,186,22,13,16
1017,136,43,28,35
10170,139,25,29,32
101700,94,21,13,13
101701,94,21,13,13
101702,145,43,24,26
101703,145,43,24,26
101704,120,22,30,22
101705,290,23,35,24
101706,1303,169,148,136
101707,3060,1198,1040,1112
101708,862,345,278,328
101709,862,345,278,328
10171,289,47,37,41
101710,862,345,278,328
101711,350,96,74,86
101712,350,96,74,86
101713,350,96,74,86
101714,350,96,74,86
101715,134,19,17,23
101716,134,19,17,23
101717,134,19,17,23
101718,134,19,17,23
101719,171,42,37,33
10172,289,47,37,41
101720,171,42,37,33
101721,171,42,37,33
101722,171,42,37,33
101723,254,69,51,33
101724,254,69,51,33
101725,254,69,51,33
101726,254,69,51,33
101727,362,71,69,72
101728,362,71,69,72
101729,362,71,69,72
10173,289,47,37,41
101730,362,71,69,72
101731,162,45,38,32
101732,162,45,38,32
101733,162,45,38,32
101734,162,45,38,32
101735,177,51,33,38
101736,177,51,33,38
101737,177,51,33,38
101738,177,51,33,38
101739,145,71,55,54
10174,289,47,37,41
101740,145,71,55,54
101741,145,71,55,54
101742,145,71,55,54
101743,146,50,49,47
101744,146,50,49,47
101745,146,50,49,47
101746,146,50,49,47
101747,193,25,34,29
101748,193,25,34,29
101749,193,25,34,29
10175,289,47,37,41
101750,193,25,34,29
101751,142,12,14,23
101752,142,12,14,23
101753,142,12,14,23
101754,142,12,14,23
101755,87,20,14,14
101756,87,20,14,14
101757,87,20,14,14
101758,87,20,14,14
101759,98,26,17,26
10176,289,47,37,41
101760,98,26,17,26
101761,98,26,17,26
101762,98,26,17,26
101763,52,9,13,16
101764,52,9,13,16
101765,52,9,13,16
101766,52,9,13,16
101767,327,0,1,2
101768,147,33,21,20
101769,147,33,21,20
10177,289,47,37,41
101770,147,33,21,20
101771,561,5,10,12
101772,513,296,285,286
101773,1161,903,741,688
101774,562,39,28,30
101775,95,7,17,8
101776,143,15,20,26
101777,507,119,89,104
101778,172,33,39,45
101779,313,142,113,123
10178,289,47,37,41
101780,88,11,7,9
101781,197,15,24,14
101782,125,10,7,2
101783,139,24,20,23
101784,132,34,20,25
101785,587,4,1,1
101786,86,0,0,0
101787,632,1,0,2
101788,201,56,58,59
101789,243,113,87,80
10179,289,47,37,41
101790,103,31,25,22
101791,20,2,4,3
101792,22,6,5,8
101793,982,36,31,27
101794,443,0,0,0
101795,1289,301,285,316
101796,1289,301,285,316
101797,1289,301,285,316
101798,1289,301,285,316
101799,1030,285,270,307
1018,891,365,366,385
10180,516,78,82,64
101800,1030,285,270,307
101801,1030,285,270,307
101802,186,36,38,30
101803,186,36,38,30
101804,186,36,38,30
101805,186,36,38,30
101806,207,38,42,31
101807,207,38,42,31
101808,207,38,42,31
101809,294,56,67,54
10181,516,78,82,64
101810,294,56,67,54
101811,294,56,67,54
101812,294,56,67,54
101813,294,56,67,54
101814,294,56,67,54
101815,294,56,67,54
101816,414,99,93,90
101817,414,99,93,90
101818,414,99,93,90
101819,414,99,93,90
10182,516,78,82,64
101820,414,99,93,90
101821,414,99,93,90
101822,414,99,93,90
101823,267,24,23,17
101824,267,24,23,17
101825,267,24,23,17
101826,267,24,23,17
101827,267,24,23,17
101828,267,24,23,17
101829,267,24,23,17
10183,516,78,82,64
101830,18,0,0,0
101831,255,60,38,36
101832,255,60,38,36
101833,255,60,38,36
101834,255,60,38,36
101835,255,60,38,36
101836,255,60,38,36
101837,255,60,38,36
101838,85,0,0,0
101839,68,0,0,0
10184,516,78,82,64
101840,43,0,0,0
101841,229,0,0,0
101842,185,47,34,39
101843,185,47,34,39
101844,164,40,29,36
101845,135,0,0,0
101846,115,0,0,0
101847,143,0,0,0
101848,341,0,0,0
101849,114,0,0,0
10185,516,78,82,64
101850,80,0,0,0
101851,542,1,0,1
101852,141,0,0,0
101853,456,1,1,0
101854,131,0,0,0
101855,213,8,6,8
101856,213,8,6,8
101857,279,48,34,27
101858,279,48,34,27
101859,374,68,52,45
10186,516,78,82,64
101860,374,68,52,45
101861,374,68,52,45
101862,374,68,52,45
101863,374,68,52,45
101864,207,12,14,12
101865,207,12,14,12
101866,138,7,9,8
101867,138,7,9,8
101868,138,7,9,8
101869,228,19,10,15
10187,516,78,82,64
101870,228,19,10,15
101871,142,41,33,42
101872,142,41,33,42
101873,142,41,33,42
101874,142,41,33,42
101875,142,41,33,42
101876,142,41,33,42
101877,142,41,33,42
101878,142,41,33,42
101879,142,41,33,42
10188,516,78,82,64
101880,142,41,33,42
101881,142,41,33,42
101882,932,130,123,114
101883,932,130,123,114
101884,932,130,123,114
101885,932,130,123,114
101886,932,130,123,114
101887,932,130,123,114
101888,932,130,123,114
101889,932,130,123,114
10189,144,27,26,30
101890,932,130,123,114
101891,932,130,123,114
101892,1501,158,144,139
101893,203,23,15,21
101894,203,23,15,21
101895,203,23,15,21
101896,203,23,15,21
101897,203,23,15,21
101898,83,3,5,3
101899,83,3,5,3
1019,891,365,366,385
10190,144,27,26,30
101900,83,3,5,3
101901,83,3,5,3
101902,83,3,5,3
101903,206,0,0,0
101904,1486,1,5,5
101905,142,0,0,0
101906,907,1,4,4
101907,1612,289,268,323
101908,597,161,148,174
101909,597,161,148,174
10191,144,27,26,30
101910,280,83,82,81
101911,280,83,82,81
101912,280,83,82,81
101913,280,83,82,81
101914,280,83,82,81
101915,280,83,82,81
101916,280,83,82,81
101917,280,83,82,81
101918,280,83,82,81
101919,280,83,82,81
10192,144,27,26,30
101920,119,3,2,3
101921,119,3,2,3
101922,119,3,2,3
101923,152,41,39,46
101924,152,41,39,46
101925,152,41,39,46
101926,152,41,39,46
101927,152,41,39,46
101928,152,41,39,46
101929,152,41,39,46
10193,144,27,26,30
101930,152,41,39,46
101931,152,41,39,46
101932,152,41,39,46
101933,759,32,30,22
101934,759,32,30,22
101935,762,32,31,22
101936,873,39,33,25
101937,1447,126,114,87
101938,1447,126,114,87
101939,1447,126,114,87
10194,144,27,26,30
101940,328,79,74,49
101941,328,79,74,49
101942,328,79,74,49
101943,328,79,74,49
101944,328,79,74,49
101945,328,79,74,49
101946,328,79,74,49
101947,328,79,74,49
101948,328,79,74,49
101949,201,23,14,8
10195,144,27,26,30
101950,201,23,14,8
101951,201,23,14,8
101952,201,23,14,8
101953,201,23,14,8
101954,201,23,14,8
101955,201,23,14,8
101956,201,23,14,8
101957,201,23,14,8
101958,276,39,23,34
101959,276,39,23,34
10196,144,27,26,30
101960,276,39,23,34
101961,276,39,23,34
101962,276,39,23,34
101963,276,39,23,34
101964,276,39,23,34
101965,276,39,23,34
101966,249,34,21,30
101967,144,25,12,21
101968,122,14,7,21
101969,122,14,7,21
10197,144,27,26,30
101970,122,14,7,21
101971,122,14,7,21
101972,122,14,7,21
101973,122,14,7,21
101974,122,14,7,21
101975,122,14,7,21
101976,122,14,7,21
101977,122,14,7,21
101978,122,14,7,21
101979,122,14,7,21
10198,108,10,14,18
101980,122,14,7,21
101981,1581,215,186,203
101982,1635,233,204,214
101983,1635,233,204,214
101984,1635,233,204,214
101985,1635,233,204,214
101986,1635,233,204,214
101987,1635,233,204,214
101988,1635,233,204,214
101989,855,116,109,106
10199,108,10,14,18
101990,318,54,39,62
101991,804,113,82,121
101992,804,113,82,121
101993,804,113,82,121
101994,804,113,82,121
101995,804,113,82,121
101996,804,113,82,121
101997,804,113,82,121
101998,804,113,82,121
101999,804,113,82,121
102,166,51,53,66
1020,891,365,366,385
10200,108,10,14,18
102000,804,113,82,121
102001,115,15,9,12
102002,115,15,9,12
102003,115,15,9,12
102004,115,15,9,12
102005,115,15,9,12
102006,115,15,9,12
102007,115,15,9,12
102008,115,15,9,12
102009,115,15,9,12
10201,108,10,14,18
102010,115,15,9,12
102011,115,15,9,12
102012,115,15,9,12
102013,115,15,9,12
102014,303,39,42,36
102015,303,39,42,36
102016,303,39,42,36
102017,303,39,42,36
