,width,SRR999253,SRR999254,SRR999255
FBgn0004429,615,0,2,1
FBgn0004430,492,2,1,0
FBgn0004431,564,3,0,0
FBgn0004432,1227,1793,1762,1698
FBgn0004435,6910,8614,7529,7807
FBgn0004436,2166,1725,1498,1561
FBgn0004449,13109,3834,3485,3530
FBgn0004456,5204,359,337,349
FBgn0004463,3532,67,72,61
FBgn0004465,1412,193,186,170
FBgn0004507,3144,8822,7382,7103
FBgn0004509,9128,1926,1883,1741
FBgn0004510,1858,52,58,54
FBgn0004511,4075,2,5,5
FBgn0004512,4396,209,249,216
FBgn0004513,4135,1044,985,1012
FBgn0004514,3682,166,149,205
FBgn0004516,3684,5833,5597,5670
FBgn0004552,536,1,3,2
FBgn0004554,604,10,10,12
FBgn0004556,2209,43,30,34
FBgn0004567,2346,66,71,71
FBgn0004569,2822,407,309,329
FBgn0004573,4486,193,202,223
FBgn0004574,2638,2446,2215,2274
FBgn0004575,5803,5757,5423,5414
FBgn0004577,2630,378,300,320
FBgn0004580,2754,3735,3702,3773
FBgn0004581,4159,0,1,1
FBgn0004583,6672,515,396,391
FBgn0004584,2551,63,55,42
FBgn0004587,4313,1274,1339,1333
FBgn0004588,412,0,0,0
FBgn0004589,472,0,0,0
FBgn0004590,639,0,0,0
FBgn0004591,415,0,0,0
FBgn0004592,1486,0,0,1
FBgn0004593,420,0,0,0
FBgn0004594,413,0,0,0
FBgn0004595,24892,15205,15856,16173
FBgn0004597,1142,51,51,39
FBgn0004598,6474,1511,1335,1477
FBgn0004606,6915,433,402,414
FBgn0004607,12424,1633,1525,1623
FBgn0004611,7774,2435,2293,2387
FBgn0004618,3399,363,341,384
FBgn0004619,3810,300,268,275
FBgn0004620,3253,59,60,49
FBgn0004622,2880,96,81,75
FBgn0004623,1466,4875,4575,4558
FBgn0004629,484,5516,4857,4922
FBgn0004635,3000,222,250,225
FBgn0004636,3012,1278,1243,1219
FBgn0004638,2946,486,441,465
FBgn0004643,2567,99,89,71
FBgn0004644,2370,12,19,18
FBgn0004646,3940,1349,1262,1264
FBgn0004647,10150,867,854,828
FBgn0004648,8583,2253,2077,2093
FBgn0004649,6351,0,1,0
FBgn0004650,6581,0,0,1
FBgn0004652,18433,3247,3111,3138
FBgn0004654,1895,605,438,472
FBgn0004655,7054,446,444,480
FBgn0004656,15685,3033,3186,3386
FBgn0004657,4482,1304,1190,1153
FBgn0004666,3547,40,36,16
FBgn0004687,1399,756,609,592
FBgn0004698,4830,755,614,682
FBgn0004777,1097,19,27,20
FBgn0004778,580,0,0,0
FBgn0004779,754,1,0,0
FBgn0004780,735,17,11,18
FBgn0004781,1060,10,9,8
FBgn0004782,834,224,212,271
FBgn0004783,765,37,39,39
FBgn0004784,2351,3354,2984,3126
FBgn0004795,4477,425,411,413
FBgn0004797,2689,315,271,227
FBgn0004811,2435,84,96,90
FBgn0004828,2552,6821,5669,5878
FBgn0004832,1178,31,39,24
FBgn0004837,2950,175,138,165
FBgn0004838,8693,7704,7554,7761
FBgn0004839,4769,49,57,46
FBgn0004841,3223,35,49,41
FBgn0004842,2302,10,14,7
FBgn0004852,5320,554,513,493
FBgn0004854,3142,45,50,31
FBgn0004855,1035,88,65,51
FBgn0004856,2403,237,197,215
FBgn0004858,3326,374,307,298
FBgn0004859,5651,569,538,517
FBgn0004860,6126,222,170,207
FBgn0004861,6887,337,338,343
FBgn0004862,1449,2,0,1
FBgn0004863,1856,6,6,8
FBgn0004864,5055,266,264,271
FBgn0004865,5878,688,583,604
FBgn0004867,1208,1860,1643,1576
FBgn0004868,2501,1602,1509,1397
FBgn0004870,5340,110,101,99
FBgn0004872,3073,20,22,12
FBgn0004875,9058,2867,2782,2799
FBgn0004876,6526,1072,980,993
FBgn0004878,3151,0,0,0
FBgn0004880,9075,4576,4461,4493
FBgn0004882,9551,430,421,386
FBgn0004885,5411,894,797,840
FBgn0004888,1479,1691,1534,1494
FBgn0004889,5059,1176,1141,1182
FBgn0004892,2611,22,9,12
FBgn0004893,4280,219,175,174
FBgn0004895,1414,1,7,2
FBgn0004896,2228,55,35,47
FBgn0004897,2195,1,1,1
FBgn0004898,1088,2,3,4
FBgn0004901,2105,37,25,42
FBgn0004903,3286,333,335,367
FBgn0004907,3637,13380,12753,12865
FBgn0004908,656,70,53,69
FBgn0004910,3545,778,705,756
FBgn0004911,1275,13,12,9
FBgn0004913,3274,155,140,166
FBgn0004914,5377,494,456,459
FBgn0004915,1604,225,226,203
FBgn0004919,4156,2309,2128,2255
FBgn0004921,2773,9783,8891,9208
FBgn0004924,6250,1365,1246,1256
FBgn0004926,1128,310,266,275
FBgn0004956,3125,0,0,0
FBgn0004957,2334,98,107,105
FBgn0004959,2203,5,4,3
FBgn0005198,5795,474,395,414
FBgn0005278,3559,1717,1481,1440
FBgn0005322,1719,211,196,206
FBgn0005355,1596,94,81,80
FBgn0005386,7615,429,418,442
FBgn0005390,5690,2,6,3
FBgn0005391,1618,16,19,15
FBgn0005411,1646,257,213,208
FBgn0005427,6973,571,596,586
FBgn0005533,535,1072,869,938
FBgn0005536,8262,1495,1501,1444
FBgn0005558,3720,280,247,279
FBgn0005561,5213,352,324,310
FBgn0005564,4606,1141,1014,1124
FBgn0005585,1677,1765,1569,1500
FBgn0005586,3757,3091,2978,2966
FBgn0005590,1590,1,7,10
FBgn0005593,1167,2014,1801,1730
FBgn0005596,4239,71,92,74
FBgn0005612,3579,1094,942,971
FBgn0005613,3651,19,20,16
FBgn0005614,3893,9906,9494,9467
FBgn0005616,3843,304,278,287
FBgn0005617,5021,262,260,263
FBgn0005619,3826,482,454,428
FBgn0005624,6332,197,147,180
FBgn0005626,3806,1467,1464,1358
FBgn0005631,6791,751,688,751
FBgn0005632,10488,2600,2422,2390
FBgn0005633,1300,41,46,44
FBgn0005636,3502,182,174,184
FBgn0005638,2786,3,2,4
FBgn0005640,6544,1013,944,899
FBgn0005642,3184,93,71,92
FBgn0005648,2138,228,212,230
FBgn0005649,4010,1110,1103,1090
FBgn0005654,3315,24,14,18
FBgn0005655,1070,26,16,24
FBgn0005658,4922,209,197,216
FBgn0005659,3522,329,298,296
FBgn0005660,5407,131,99,102
FBgn0005664,2261,3124,2421,2739
FBgn0005666,28019,11293,12103,12194
FBgn0005670,2285,5,4,6
FBgn0005671,2786,4712,4222,4244
FBgn0005672,1817,401,362,422
FBgn0005674,5453,471,399,392
FBgn0005677,4982,266,256,281
FBgn0005683,2089,3,5,8
FBgn0005694,4007,649,584,614
FBgn0005695,2509,265,229,243
FBgn0005696,2066,4,6,7
FBgn0005771,2859,618,586,612
FBgn0005775,5947,1325,1319,1365
FBgn0005777,2509,260,214,264
FBgn0005778,1279,1,5,2
FBgn0005779,1327,3,2,0
FBgn0008635,3203,488,479,416
FBgn0008636,1798,38,22,31
FBgn0008646,2122,19,21,18
FBgn0008651,2744,20,16,21
FBgn0010014,1234,830,765,856
FBgn0010015,3064,68,72,62
FBgn0010019,2279,2,0,13
FBgn0010038,734,18,13,10
FBgn0010039,746,89,73,65
FBgn0010040,725,1,0,1
FBgn0010041,840,1,1,1
FBgn0010042,780,0,0,0
FBgn0010043,756,0,0,0
FBgn0010044,808,1,1,1
FBgn0010051,10331,1290,1269,1325
FBgn0010052,2101,16,20,13
FBgn0010053,1486,303,260,292
FBgn0010078,542,1591,1362,1404
FBgn0010097,1628,0,1,0
FBgn0010100,3103,5591,5348,5242
FBgn0010105,2495,199,164,165
FBgn0010109,2036,4,5,3
FBgn0010113,15063,1481,1582,1524
FBgn0010114,4332,2370,2383,2386
FBgn0010173,2135,289,207,228
FBgn0010194,4005,212,198,205
FBgn0010197,3845,10,18,12
FBgn0010198,944,1608,1401,1397
FBgn0010213,1015,529,552,493
FBgn0010215,3487,1225,1183,1086
FBgn0010217,2386,12861,12017,11646
FBgn0010220,1670,89,82,70
FBgn0010222,1516,324,158,232
FBgn0010223,1825,12,8,9
FBgn0010225,3376,2204,1880,1763
FBgn0010226,2275,809,680,771
FBgn0010228,1604,1682,1424,1479
FBgn0010235,2065,709,645,595
FBgn0010238,2156,753,701,693
FBgn0010240,1903,481,417,490
FBgn0010241,4256,28,23,19
FBgn0010246,3955,23,23,21
FBgn0010247,3112,315,305,301
FBgn0010258,1515,9,5,8
FBgn0010263,8054,5629,5369,5332
FBgn0010265,899,2083,1777,1819
FBgn0010269,1799,177,125,164
FBgn0010278,2507,131,129,94
FBgn0010280,5516,858,802,773
FBgn0010282,1938,157,163,169
FBgn0010287,983,9,9,4
FBgn0010288,1196,343,270,323
FBgn0010292,1518,68,91,75
FBgn0010294,546,0,1,1
FBgn0010295,594,3,0,1
FBgn0010296,267,0,0,0
FBgn0010300,12788,1227,1079,1233
FBgn0010303,6215,725,649,645
FBgn0010309,3334,145,150,133
FBgn0010313,9294,1761,1599,1618
FBgn0010314,1147,3,5,4
FBgn0010315,2453,67,73,66
FBgn0010316,2530,91,75,77
FBgn0010317,1478,19,12,12
FBgn0010323,2584,8,7,9
FBgn0010328,6332,480,456,466
FBgn0010329,3868,248,273,244
FBgn0010333,1805,493,393,382
FBgn0010339,1304,101,87,86
FBgn0010340,1200,87,67,68
FBgn0010341,2078,643,608,654
FBgn0010342,1814,100,114,101
FBgn0010348,2442,2020,1758,1814
FBgn0010350,2609,3787,3474,3440
FBgn0010352,5338,4297,3904,4055
FBgn0010355,6876,540,485,487
FBgn0010356,2362,91,86,98
FBgn0010357,1071,0,0,0
FBgn0010358,810,0,0,0
FBgn0010359,810,0,0,0
FBgn0010379,4889,796,689,736
FBgn0010380,3228,847,772,788
FBgn0010382,5047,15,22,20
FBgn0010383,3049,115,93,84
FBgn0010385,399,48,42,51
FBgn0010387,432,407,365,371
FBgn0010388,754,374,193,293
FBgn0010389,4094,135,113,117
FBgn0010391,2056,308,269,265
FBgn0010395,3340,34,46,18
FBgn0010397,2450,302,248,293
FBgn0010398,1874,29,31,25
FBgn0010399,4170,390,360,392
FBgn0010401,604,0,0,12
FBgn0010403,528,2,1,8
FBgn0010406,1663,315,325,326
FBgn0010407,2271,85,81,84
FBgn0010408,1018,1219,1132,1114
FBgn0010409,635,1499,1273,1403
FBgn0010411,612,1715,1494,1490
FBgn0010412,1254,1163,1000,998
FBgn0010414,3725,126,127,136
FBgn0010415,4202,3013,2662,2827
FBgn0010416,2297,119,91,91
FBgn0010417,2056,129,123,137
FBgn0010421,1118,109,92,116
FBgn0010422,1773,156,129,116
FBgn0010423,791,54,38,42
FBgn0010424,1059,48,59,61
FBgn0010425,830,0,1,0
FBgn0010431,1092,0,1,2
FBgn0010433,1223,0,1,1
FBgn0010434,6043,1829,1756,1739
FBgn0010435,3522,2388,2096,2035
FBgn0010438,575,22,18,29
FBgn0010441,1931,65,52,43
FBgn0010452,3365,333,293,295
FBgn0010453,3367,65,82,72
FBgn0010470,1800,470,472,474
FBgn0010473,9888,5825,5740,5919
FBgn0010482,9515,1338,1323,1321
FBgn0010488,5665,5531,5148,5435
FBgn0010497,2426,32,36,35
FBgn0010501,1749,48,43,46
FBgn0010504,2633,150,156,144
FBgn0010516,1579,736,614,653
FBgn0010520,758,32,22,25
FBgn0010531,977,66,47,66
FBgn0010548,3593,859,786,729
FBgn0010549,4499,0,1,0
FBgn0010551,1889,426,388,399
FBgn0010583,3735,553,530,495
FBgn0010590,852,313,222,251
FBgn0010591,2163,387,306,350
FBgn0010602,1864,335,260,325
FBgn0010607,1285,66,61,64
FBgn0010611,2795,359,344,301
FBgn0010612,789,1193,1017,1076
FBgn0010620,1717,572,511,489
FBgn0010621,1981,188,138,159
FBgn0010622,1174,72,76,87
FBgn0010638,792,372,315,316
FBgn0010651,3288,277,315,262
FBgn0010660,5334,183,190,191
FBgn0010741,993,160,137,159
FBgn0010747,2015,405,324,394
FBgn0010750,2040,196,195,188
FBgn0010762,5134,511,469,522
FBgn0010768,3258,74,62,49
FBgn0010770,1477,38,41,22
FBgn0010772,3325,811,784,837
FBgn0010774,1328,315,278,270
FBgn0010786,2556,317,317,319
FBgn0010803,1683,126,106,103
FBgn0010808,940,525,497,489
FBgn0010812,3987,194,183,167
FBgn0010825,8819,1447,1457,1463
FBgn0010830,2469,136,119,142
FBgn0010877,3531,454,436,412
FBgn0010894,2065,199,159,170
FBgn0010905,10266,2241,2155,2141
FBgn0010909,6833,1806,1572,1733
FBgn0010926,4315,186,189,173
FBgn0011016,950,295,259,272
FBgn0011020,2802,27,20,17
FBgn0011202,6718,308,302,303
FBgn0011204,2801,368,360,390
FBgn0011205,3513,556,426,466
FBgn0011206,8169,3972,4221,4379
FBgn0011207,2045,142,115,137
FBgn0011211,2252,11647,11585,10846
FBgn0011217,2375,3036,2591,2655
FBgn0011224,12120,3716,3595,3836
FBgn0011225,5641,1978,1790,1839
FBgn0011227,331,522,466,498
FBgn0011230,16216,4754,4375,4526
FBgn0011232,3558,229,197,190
FBgn0011236,3070,241,214,250
FBgn0011239,1489,0,0,0
FBgn0011244,2203,1,0,1
FBgn0011259,10190,2607,2582,2577
FBgn0011260,4171,501,488,515
FBgn0011270,1085,0,0,0
FBgn0011272,1203,1744,1505,1632
FBgn0011273,1224,0,0,0
FBgn0011274,5695,774,637,699
FBgn0011276,1428,1,7,5
FBgn0011277,1424,4,7,2
FBgn0011278,2277,3,2,5
FBgn0011279,546,0,2,9
FBgn0011280,1101,1396,1223,1206
FBgn0011281,986,2,1,15
FBgn0011282,817,6,9,13
FBgn0011283,575,7,8,14
FBgn0011284,1449,1989,1761,1758
FBgn0011286,16405,1936,2135,2158
FBgn0011288,2282,4070,3584,3771
FBgn0011289,1645,255,215,225
FBgn0011290,1234,139,150,129
FBgn0011291,777,41,33,36
FBgn0011293,567,3,1,11
FBgn0011294,776,0,0,5
FBgn0011296,741,141,137,127
FBgn0011297,1704,37,32,39
FBgn0011300,5113,957,869,919
FBgn0011305,1760,508,439,499
FBgn0011327,1394,276,247,259
FBgn0011335,1513,94,100,87
FBgn0011336,2703,412,374,320
FBgn0011361,842,975,758,843
FBgn0011455,888,780,671,673
FBgn0011474,4183,659,510,591
FBgn0011476,627,93,62,68
FBgn0011481,5521,1178,1224,1151
FBgn0011509,1135,102,89,111
FBgn0011554,911,0,0,0
FBgn0011555,1047,0,0,0
FBgn0011556,947,0,0,0
FBgn0011559,2923,5,2,9
FBgn0011566,1762,61,68,55
FBgn0011569,2953,4,3,2
FBgn0011570,1926,245,244,233
FBgn0011573,1611,297,259,276
FBgn0011576,2467,345,287,304
FBgn0011581,1178,482,455,492
FBgn0011582,14565,1071,985,1019
FBgn0011584,2459,1217,1050,1170
FBgn0011586,1687,396,317,336
FBgn0011589,5351,312,305,352
FBgn0011591,1959,338,316,339
FBgn0011592,6320,412,380,336
FBgn0011596,2391,92,87,62
FBgn0011603,3965,340,310,341
FBgn0011604,3647,267,269,296
FBgn0011606,4527,31,13,13
FBgn0011638,1549,249,217,218
FBgn0011640,2192,247,241,241
FBgn0011642,2377,966,911,901
FBgn0011648,3412,394,367,367
FBgn0011653,3657,0,0,0
FBgn0011655,3425,244,237,215
FBgn0011656,9188,1164,1091,1127
FBgn0011659,2075,14,13,19
FBgn0011660,3040,62,39,37
FBgn0011661,4558,3256,2957,2919
FBgn0011666,11500,2793,2521,2778
FBgn0011668,325,0,0,0
FBgn0011669,195,1,0,0
FBgn0011670,378,0,0,0
FBgn0011672,5647,524,461,498
FBgn0011674,3887,41,52,57
FBgn0011676,5224,232,224,234
FBgn0011692,3207,1,1,3
FBgn0011693,945,9412,8050,8406
FBgn0011694,608,1,1,0
FBgn0011695,1160,6587,5948,5533
FBgn0011701,2996,225,239,211
FBgn0011703,2577,37,36,27
FBgn0011704,1593,23,26,24
FBgn0011705,1671,97,94,85
FBgn0011706,901,188,138,145
FBgn0011708,1861,466,386,451
FBgn0011710,2026,355,295,326
FBgn0011715,1335,83,92,73
FBgn0011722,7018,927,858,737
FBgn0011723,2650,8,11,6
FBgn0011725,4723,684,647,647
FBgn0011726,735,829,734,747
FBgn0011737,2652,219,230,214
FBgn0011739,5803,890,829,865
FBgn0011740,4002,185,157,174
FBgn0011741,1347,112,85,104
FBgn0011742,2729,456,385,337
FBgn0011743,1378,0,0,0
FBgn0011745,1469,464,417,394
FBgn0011746,2611,127,116,124
FBgn0011747,6229,4261,3988,4047
FBgn0011754,3300,830,824,872
FBgn0011758,2724,40,28,50
FBgn0011760,4645,7166,6877,6895
FBgn0011761,955,0,0,0
FBgn0011762,1569,35,28,29
FBgn0011763,3198,456,433,439
FBgn0011766,6451,736,688,726
FBgn0011768,1337,312,300,275
FBgn0011769,741,32,35,31
FBgn0011770,996,260,196,188
FBgn0011771,3777,294,287,282
FBgn0011774,2149,30,24,30
FBgn0011785,7244,494,511,471
FBgn0011787,738,110,101,96
FBgn0011802,3963,44,48,51
FBgn0011812,456,0,0,0
FBgn0011817,6945,2285,2091,2152
FBgn0011818,3223,452,377,414
FBgn0011822,1310,0,0,0
FBgn0011824,957,36,32,39
FBgn0011826,5390,1032,1032,1027
FBgn0011828,5955,785,815,729
FBgn0011829,4912,44,60,52
FBgn0011832,845,0,0,0
FBgn0011834,901,1,0,0
FBgn0011836,3972,87,68,62
FBgn0011837,5015,1067,880,949
FBgn0011840,73,0,0,0
FBgn0011844,72,1,0,0
FBgn0011845,72,1,0,0
FBgn0011848,72,0,0,0
FBgn0011849,72,0,0,0
FBgn0011850,72,0,0,0
FBgn0011851,72,0,0,0
FBgn0011852,72,0,0,0
FBgn0011853,72,0,0,0
FBgn0011854,72,0,0,0
FBgn0011855,72,0,0,0
FBgn0011858,73,0,0,0
FBgn0011859,71,0,0,1
FBgn0011860,71,0,0,0
FBgn0011861,71,0,0,0
FBgn0011862,71,0,0,0
FBgn0011863,71,0,0,0
FBgn0011864,71,0,0,0
FBgn0011865,71,0,0,0
FBgn0011866,71,0,0,0
FBgn0011867,71,0,0,0
FBgn0011868,71,0,0,0
FBgn0011869,71,0,0,0
FBgn0011870,71,0,0,0
FBgn0011871,71,0,0,0
FBgn0011872,71,0,0,0
FBgn0011877,72,0,0,0
FBgn0011878,72,0,0,0
FBgn0011879,72,0,0,0
FBgn0011880,74,0,0,0
FBgn0011881,74,0,0,0
FBgn0011882,74,0,0,0
FBgn0011883,74,0,1,1
FBgn0011884,74,0,0,0
FBgn0011885,74,0,0,0
FBgn0011887,73,0,0,0
FBgn0011888,73,0,0,0
FBgn0011889,73,0,0,1
FBgn0011890,73,0,0,0
FBgn0011891,73,1,0,1
FBgn0011892,73,0,0,0
FBgn0011893,73,0,0,0
FBgn0011894,73,0,0,0
FBgn0011895,73,0,0,0
FBgn0011896,73,0,0,0
FBgn0011897,73,0,0,0
FBgn0011902,73,0,0,0
FBgn0011904,73,0,0,0
FBgn0011905,72,0,0,0
FBgn0011906,83,0,0,0
FBgn0011909,83,0,0,0
FBgn0011910,83,0,0,0
FBgn0011915,73,0,0,0
FBgn0011916,73,0,0,0
FBgn0011919,73,1,2,1
FBgn0011921,72,1,0,0
FBgn0011927,72,0,0,0
FBgn0011928,72,0,0,0
FBgn0011931,74,0,0,1
FBgn0011932,74,0,0,0
FBgn0011933,74,0,0,0
FBgn0011934,74,0,0,0
FBgn0011935,74,0,0,0
FBgn0011936,74,0,0,0
FBgn0011937,74,0,1,0
FBgn0011938,74,0,0,0
FBgn0011944,72,0,0,0
FBgn0011945,72,0,0,0
FBgn0011948,73,0,0,0
FBgn0011949,73,0,0,0
FBgn0011950,73,0,0,0
FBgn0011951,73,0,0,0
FBgn0011952,73,0,0,0
FBgn0011953,73,0,0,0
FBgn0011954,73,0,0,1
FBgn0011955,73,2,0,0
FBgn0011956,73,0,0,0
FBgn0011957,73,1,0,0
FBgn0011958,73,0,1,0
FBgn0011959,73,0,0,0
FBgn0011960,73,0,0,0
FBgn0011961,73,0,0,0
FBgn0011962,73,0,0,0
FBgn0011963,73,0,0,0
FBgn0011965,73,0,1,0
FBgn0011966,73,0,2,0
FBgn0011970,82,1,0,0
FBgn0011971,82,0,0,0
FBgn0011974,82,0,0,0
FBgn0011975,82,0,0,0
FBgn0011976,82,0,0,0
FBgn0011977,82,0,0,0
FBgn0011980,82,0,0,0
FBgn0011981,82,0,0,0
FBgn0011982,82,0,0,0
FBgn0011983,82,0,0,0
FBgn0011984,82,0,0,0
FBgn0011985,82,0,1,0
FBgn0011986,82,0,0,0
FBgn0011987,87,0,0,0
FBgn0011993,74,0,0,0
FBgn0011994,74,0,0,0
FBgn0011998,73,0,0,0
FBgn0011999,73,0,0,0
FBgn0012000,73,0,0,0
FBgn0012001,73,0,0,0
FBgn0012002,73,0,0,0
FBgn0012003,73,0,0,0
FBgn0012004,73,0,0,0
FBgn0012009,73,0,0,0
FBgn0012010,73,0,0,0
FBgn0012011,73,0,0,0
FBgn0012016,73,0,0,0
FBgn0012017,73,0,0,0
FBgn0012018,73,1,0,0
FBgn0012024,73,0,0,0
FBgn0012025,73,0,0,0
FBgn0012026,73,0,0,0
FBgn0012027,73,0,0,0
FBgn0012028,73,0,0,0
FBgn0012034,3605,3573,3183,3052
FBgn0012036,2070,4743,4203,3958
FBgn0012037,2183,153,143,151
FBgn0012042,790,89,31,32
FBgn0012051,3440,560,544,532
FBgn0012058,3713,371,340,333
FBgn0012344,2402,507,461,419
FBgn0013263,6254,905,893,941
FBgn0013269,1299,97,85,87
FBgn0013272,4916,5572,4714,4765
FBgn0013275,2382,12,11,6
FBgn0013276,2375,15,22,20
FBgn0013277,2324,23,9,22
FBgn0013278,2347,119,124,137
FBgn0013279,2386,6,6,3
FBgn0013300,683,0,0,0
FBgn0013301,679,0,0,0
FBgn0013303,899,929,851,829
FBgn0013305,2590,1260,1133,1194
FBgn0013307,1253,55,54,68
FBgn0013308,1268,7,5,10
FBgn0013323,1128,3,1,0
FBgn0013325,1017,1302,1116,1082
FBgn0013334,6401,11815,11949,12086
FBgn0013342,4072,8313,8124,8517
FBgn0013343,4164,3715,3657,3686
FBgn0013347,617,187,157,177
FBgn0013348,1880,205,224,201
FBgn0013432,748,116,115,118
FBgn0013433,2870,169,150,163
FBgn0013435,1251,54,51,55
FBgn0013467,2894,3187,2916,2897
FBgn0013469,4792,61,61,54
FBgn0013531,1037,28,14,27
FBgn0013548,2653,25,28,37
FBgn0013563,3275,131,134,136
FBgn0013576,13741,7096,6808,7058
FBgn0013672,675,18981,17131,17411
FBgn0013673,162,183,159,135
FBgn0013674,1536,60603,60249,56406
FBgn0013675,685,9762,10433,9192
FBgn0013676,789,39037,38074,36249
FBgn0013678,1137,21869,22215,20317
FBgn0013679,939,10141,9021,10237
FBgn0013680,1024,351,369,326
FBgn0013681,354,666,719,646
FBgn0013683,291,24,33,28
FBgn0013684,1717,5065,5778,5003
FBgn0013685,525,80,63,57
FBgn0013686,1324,342659,343230,331038
FBgn0013687,4608,6,8,4
FBgn0013688,786,747,700,562
FBgn0013689,65,3,4,2
FBgn0013690,62,16,19,14
FBgn0013691,67,0,1,6
FBgn0013692,67,0,1,1
FBgn0013693,65,3,7,1
FBgn0013694,65,46,47,47
FBgn0013695,66,11,7,10
FBgn0013696,65,6,0,1
FBgn0013697,71,6,10,5
FBgn0013698,65,162,123,110
FBgn0013699,66,8,11,9
FBgn0013700,69,1,0,0
FBgn0013701,65,2,2,0
FBgn0013702,61,3,5,2
FBgn0013703,69,0,3,0
FBgn0013704,64,3,1,3
FBgn0013705,68,1,2,2
FBgn0013706,66,27,16,25
FBgn0013707,66,0,1,0
FBgn0013708,73,0,3,2
FBgn0013709,66,5,1,3
FBgn0013710,66,53,45,30
FBgn0013717,2989,114,114,116
FBgn0013718,5594,1435,1266,1287
FBgn0013720,1478,146,148,131
FBgn0013725,1839,149,160,152
FBgn0013726,3027,632,524,582
FBgn0013732,3299,119,107,128
FBgn0013733,30414,9544,9527,9589
FBgn0013746,3235,284,285,278
FBgn0013749,930,436,408,414
FBgn0013750,2196,639,587,606
FBgn0013751,2104,31,34,25
FBgn0013753,1242,215,167,183
FBgn0013755,744,0,0,0
FBgn0013756,7780,497,452,469
FBgn0013759,9545,6809,6882,6900
FBgn0013762,1604,104,87,98
FBgn0013763,1811,1254,1050,987
FBgn0013764,2246,172,124,166
FBgn0013765,6196,963,792,898
FBgn0013767,654,71,55,68
FBgn0013770,2066,6341,5065,5529
FBgn0013771,1964,274,231,215
FBgn0013772,1781,132,110,107
FBgn0013773,2165,69,59,34
FBgn0013799,3698,529,484,460
FBgn0013810,12325,9,9,8
FBgn0013811,12090,4,2,6
FBgn0013812,14010,20,30,21
FBgn0013813,15919,93,77,80
FBgn0013949,2135,133,111,109
FBgn0013953,2907,55,47,57
FBgn0013954,633,509,416,417
FBgn0013972,2354,899,874,820
FBgn0013973,4066,728,759,736
FBgn0013981,796,1148,994,999
FBgn0013983,1518,111,121,93
FBgn0013987,2198,627,531,593
FBgn0013995,8959,2478,2383,2440
FBgn0013997,5137,1111,1005,928
FBgn0014000,896,174,153,163
FBgn0014006,5168,414,366,354
FBgn0014007,5168,353,348,338
FBgn0014009,1712,1369,1168,1234
FBgn0014010,3146,2586,2263,2495
FBgn0014011,2429,601,517,597
FBgn0014018,3499,818,630,624
FBgn0014019,1572,600,499,524
FBgn0014020,2385,2336,2172,2120
FBgn0014022,1444,68,41,70
FBgn0014023,905,102,99,86
FBgn0014024,3323,205,192,201
FBgn0014026,1315,5222,4477,4491
FBgn0014028,1219,1035,861,890
FBgn0014029,1688,202,217,202
FBgn0014031,1410,359,285,252
FBgn0014032,1143,102,86,74
FBgn0014033,2202,139,95,99
FBgn0014037,6626,2277,2221,2243
FBgn0014073,5236,294,261,315
FBgn0014075,5316,553,554,511
FBgn0014076,499,4,0,2
FBgn0014092,1063,53,46,56
FBgn0014127,2908,50,41,46
FBgn0014133,8842,1712,1576,1651
FBgn0014135,4559,475,291,292
FBgn0014141,9428,907,856,891
FBgn0014143,2347,13,24,24
FBgn0014163,4167,5395,4652,4887
FBgn0014179,2173,3,2,1
FBgn0014184,2445,7661,6647,7008
FBgn0014189,2460,286,255,235
FBgn0014269,1597,109,103,95
FBgn0014340,3014,63,58,44
FBgn0014342,2590,12,20,18
FBgn0014343,3892,133,136,154
FBgn0014366,1859,109,91,95
FBgn0014368,568,2,1,1
FBgn0014380,1412,126,110,103
FBgn0014388,5438,859,788,822
FBgn0014391,450,939,815,772
FBgn0014395,1358,6,3,5
FBgn0014396,6181,4189,4393,4007
FBgn0014411,2543,424,356,467
FBgn0014417,2902,192,180,176
FBgn0014427,1176,524,375,415
FBgn0014454,858,4795,4125,4311
FBgn0014455,2119,169,115,153
FBgn0014464,1183,0,1,1
FBgn0014465,2093,0,0,0
FBgn0014466,1132,3,3,2
FBgn0014469,1897,401,357,336
FBgn0014848,443,0,0,0
FBgn0014849,530,0,0,0
FBgn0014850,403,0,0,0
FBgn0014851,445,1,0,0
FBgn0014857,1002,318,296,294
FBgn0014859,7704,452,324,393
FBgn0014861,2898,16,17,14
FBgn0014863,3136,1903,1946,1875
FBgn0014865,268,604,300,388
FBgn0014868,1513,165,152,150
FBgn0014869,1136,1772,1590,1622
FBgn0014870,5690,864,937,948
FBgn0014877,1065,167,124,141
FBgn0014879,1169,173,148,152
FBgn0014903,1358,91,81,67
FBgn0014906,2857,484,453,362
FBgn0014930,1210,316,316,265
FBgn0014931,2003,23,20,20
FBgn0014949,477,1,0,0
FBgn0015000,1784,147,121,125
FBgn0015001,818,0,1,0
FBgn0015008,1856,0,0,0
FBgn0015010,1760,5,3,1
FBgn0015011,1969,133,141,146
FBgn0015019,2165,168,134,149
FBgn0015024,3369,3645,3316,3341
FBgn0015025,1585,31,35,21
FBgn0015031,522,695,716,756
FBgn0015032,1906,106,93,106
FBgn0015033,1591,59,66,64
FBgn0015034,1772,112,73,94
FBgn0015035,1805,434,345,397
