,width,SRR999253,SRR999254,SRR999255
asRNA:CR45175,873,174,144,147
asRNA:CR45182,583,202,152,189
asRNA:CR45185,3248,99,75,79
asRNA:CR45189,929,1,2,0
asRNA:CR45190,1614,181,136,129
asRNA:CR45192,649,26,15,24
asRNA:CR45195,889,85,65,84
asRNA:CR45198,361,5,6,3
asRNA:CR45202,388,65,77,72
asRNA:CR45205,1240,0,0,0
asRNA:CR45206,640,2,0,0
asRNA:CR45208,952,80,88,67
asRNA:CR45209,1705,84,56,60
asRNA:CR45210,856,27,29,32
asRNA:CR45213,1264,8,0,2
asRNA:CR45214,1360,51,49,54
asRNA:CR45257,249,10,7,8
asRNA:CR45260,4902,0,0,1
asRNA:CR45264,732,75,66,62
asRNA:CR45268,862,0,1,0
asRNA:CR45270,6039,581,565,614
asRNA:CR45271,1198,84,77,62
asRNA:CR45272,3542,3,1,1
asRNA:CR45275,552,152,171,156
asRNA:CR45281,5936,80,99,81
asRNA:CR45300,342,0,2,0
asRNA:CR45305,223,80,76,82
asRNA:CR45326,771,4,4,8
asRNA:CR45330,590,4,10,6
asRNA:CR45341,328,1,1,1
asRNA:CR45342,202,0,0,0
asRNA:CR45343,904,0,0,0
asRNA:CR45350,1680,500,425,441
asRNA:CR45366,846,69,69,62
asRNA:CR45367,1229,149,160,162
asRNA:CR45371,1620,6,1,5
asRNA:CR45376,1427,65,60,58
asRNA:CR45384,1024,12,10,9
asRNA:CR45396,670,234,167,175
asRNA:CR45397,370,12,14,13
asRNA:CR45445,796,13,10,3
asRNA:CR45466,788,18,18,17
asRNA:CR45467,1210,37,30,35
asRNA:CR45468,1157,1,3,4
asRNA:CR45469,595,160,161,157
asRNA:CR45479,2376,170,197,191
asRNA:CR45481,2790,0,1,4
asRNA:CR45485,1547,672,601,560
asRNA:CR45501,552,59,40,51
asRNA:CR45518,508,28,33,23
asRNA:CR45520,2492,78,59,77
asRNA:CR45525,1321,109,83,85
asRNA:CR45528,1219,135,110,93
asRNA:CR45535,1455,7,6,6
asRNA:CR45538,347,0,0,0
asRNA:CR45549,620,6,4,4
asRNA:CR45600,2914,580,497,460
asRNA:CR45601,875,12,20,8
asRNA:CR45604,5913,534,461,504
asRNA:CR45611,783,46,68,54
asRNA:CR45612,393,100,81,94
asRNA:CR45620,1625,51,50,38
asRNA:CR45621,2660,65,56,41
asRNA:CR45623,380,1,0,0
asRNA:CR45629,1062,1,0,0
asRNA:CR45648,331,10,14,10
asRNA:CR45663,323,9,4,4
asRNA:CR45682,1766,183,226,170
asRNA:CR45683,4516,50,32,45
asRNA:CR45686,890,9,11,11
asRNA:CR45701,303,63,58,52
asRNA:CR45712,822,27,24,34
asRNA:CR45713,1291,8,5,17
asRNA:CR45714,1061,44,25,31
asRNA:CR45715,687,1,0,1
asRNA:CR45738,437,10,6,9
asRNA:CR45778,974,14,12,12
asRNA:CR45789,568,49,30,32
asRNA:CR45797,436,11,12,13
asRNA:CR45798,994,886,757,819
asRNA:CR45800,732,54,55,63
asRNA:CR45801,743,41,44,39
asRNA:CR45802,1009,23,24,27
asRNA:CR45804,885,195,141,159
asRNA:CR45806,967,45,41,48
asRNA:CR45807,1459,130,108,129
asRNA:CR45812,621,43,45,36
asRNA:CR45813,453,2,0,1
asRNA:CR45814,706,19,13,31
asRNA:CR45815,988,80,79,80
asRNA:CR45818,419,87,75,70
asRNA:CR45822,882,42,55,56
asRNA:CR45827,1143,8,8,12
asRNA:CR45828,488,1,1,1
asRNA:CR45829,839,0,0,0
asRNA:CR45830,926,24,25,27
asRNA:CR45831,1384,82,66,76
asRNA:CR45832,441,20,15,21
asRNA:CR45834,406,8,13,16
asRNA:CR45835,1960,376,334,305
asRNA:CR45865,328,27,18,24
asRNA:CR45867,408,8,7,6
asRNA:CR45868,593,9,6,3
asRNA:CR45869,416,35,26,25
asRNA:CR45870,970,48,53,44
asRNA:CR45871,2245,14,12,7
asRNA:CR45872,467,48,48,27
asRNA:CR45873,958,38,27,35
asRNA:CR45874,873,627,604,578
asRNA:CR45875,1294,146,136,144
asRNA:CR45882,667,41,37,33
asRNA:CR45885,1047,38,46,48
asRNA:CR45886,513,0,0,0
asRNA:CR45889,574,7,3,6
asRNA:CR45890,988,192,149,187
asRNA:CR45891,642,9,14,13
asRNA:CR45892,883,47,36,39
asRNA:CR45894,419,3840,3417,3381
asRNA:CR45895,636,37,24,17
asRNA:CR45896,2413,336,353,293
asRNA:CR45907,481,18,15,12
asRNA:CR45908,712,108,107,89
asRNA:CR45909,892,5,9,2
asRNA:CR45912,7418,3,6,2
asRNA:CR45924,794,10,6,15
asRNA:CR45925,350,102,82,97
asRNA:CR45926,1309,729,570,682
asRNA:CR45927,414,37,37,39
asRNA:CR45928,1171,62,61,56
asRNA:CR45929,395,19,15,18
asRNA:CR45943,388,54,36,39
asRNA:CR45944,495,28,21,24
asRNA:CR45951,1380,46,47,45
asRNA:CR45952,1573,283,274,250
asRNA:CR45955,672,242,208,212
asRNA:CR45960,1580,49,63,50
asRNA:CR45968,1344,46,53,38
asRNA:CR45969,295,68,52,61
asRNA:CR45970,1141,28,28,28
asRNA:CR45974,749,7,16,10
asRNA:CR45995,1604,3,1,1
asRNA:CR45999,1924,131,111,134
asRNA:CR46005,6677,579,555,542
asRNA:CR46012,592,1,1,6
asRNA:CR46018,553,0,0,1
asRNA:CR46020,707,162,120,116
asRNA:CR46029,7622,41,36,36
asRNA:CR46033,1011,1,4,4
asRNA:CR46034,518,0,0,0
asRNA:CR46038,1822,114,84,97
asRNA:CR46044,547,21,36,30
asRNA:CR46045,882,35,27,32
asRNA:CR46047,912,0,0,0
asRNA:CR46048,472,30,25,19
asRNA:CR46049,641,0,0,0
asRNA:CR46050,409,104,119,107
asRNA:CR46054,606,0,0,0
asRNA:CR46055,532,26,15,24
asRNA:CR46058,726,73,64,62
asRNA:CR46065,481,104,86,90
asRNA:CR46066,936,58,80,91
asRNA:CR46067,960,125,129,102
asRNA:CR46068,400,25,29,32
asRNA:CR46069,1568,0,0,0
asRNA:CR46070,734,2,1,3
asRNA:CR46071,773,4,3,6
asRNA:CR46074,401,58,42,35
asRNA:CR46081,617,21,12,25
asRNA:CR46082,2574,34,36,34
asRNA:CR46089,5069,43,33,34
asRNA:CR46091,733,4,3,5
asRNA:CR46092,1084,53,46,36
asRNA:CR46093,967,31,22,23
asRNA:CR46096,1373,33,21,27
asRNA:CR46097,867,1,1,1
asRNA:CR46099,455,17,14,17
asRNA:CR46101,882,43,51,49
asRNA:CR46104,598,50,37,33
asRNA:CR46105,389,28,31,27
asRNA:CR46107,1254,10,4,4
asRNA:CR46109,875,28,22,32
asRNA:CR46128,3438,144,126,134
asRNA:CR46129,408,28,24,18
asRNA:CR46133,700,199,187,189
asRNA:CR46134,2132,54,53,59
asRNA:CR46135,3029,99,91,94
asRNA:CR46136,1102,31,37,37
asRNA:CR46137,409,212,203,218
asRNA:CR46138,1478,67,62,58
asRNA:CR46139,1082,4,3,3
asRNA:CR46140,926,281,270,276
asRNA:CR46144,1043,70,57,59
asRNA:CR46145,848,97,75,60
asRNA:CR46195,771,86,89,76
asRNA:CR46246,1205,5,2,3
asRNA:CR46251,1809,108,100,122
asRNA:CR46255,620,25,17,19
asRNA:CR46256,1139,29,22,31
asRNA:CR46261,555,0,1,0
asRNA:CR46262,449,210,178,191
asRNA:CR46263,1820,16,18,18
asRNA:CR46264,682,0,0,0
asRNA:CR46266,1588,20,15,18
asRNA:CR46269,1712,0,0,0
asRNA:CR46354,5296,330,314,334
asRNA:CR46452,1715,315,228,274
asRNA:CR46453,1356,16,16,21
asRNA:CR46469,4206,0,1,0
asRNA:CR46470,810,22,15,28
asRNA:CR46471,8441,29,26,32
asRNA:CR46473,15809,8,10,12
asRNA:CR46479,613,220,253,233
asRNA:CR46484,3172,151,155,145
asRNA:CR46485,5561,856,801,816
asRNA:CR46486,7886,34,27,35
asRNA:CR46487,2639,49,29,45
asRNA:Eig63F-2,1275,13,12,9
asRNA:TS15,1122,0,0,0
Ass,1456,14,6,17
ast,2745,37,28,33
AstA,1459,146,144,126
AstA-R1,3704,182,161,167
AstA-R2,2356,19,20,16
AstC,1202,267,247,246
AstC-R1,2912,77,79,69
AstC-R2,3735,170,190,148
AstCC,1173,6,12,12
asun,2497,50,36,45
Asx,7167,699,625,656
Atac1,1230,35,27,30
Atac2,2427,47,29,35
Atac3,2354,65,64,54
ATbp,2269,54,48,48
Ate1,1796,171,155,153
Atet,5244,1222,1024,1160
Atf-2,1349,67,56,58
Atf3,7025,742,721,754
Atf6,4085,772,772,778
Atg1,4148,1162,955,1032
Atg10,1516,153,132,141
Atg101,1850,535,426,501
Atg12,469,79,58,54
Atg13,3003,429,403,400
Atg14,1866,157,154,142
Atg16,2563,84,78,92
Atg17,6303,1508,1336,1386
Atg18a,2924,513,448,473
Atg18b,2435,657,577,597
Atg2,6266,1004,903,971
Atg3,1221,391,309,348
Atg4a,4078,646,555,533
Atg4b,2665,202,183,205
Atg5,1418,158,125,135
Atg6,1493,154,137,135
Atg7,2395,91,95,99
Atg8a,1695,4593,3901,4102
Atg8b,654,0,1,1
Atg9,2833,319,293,302
atilla,834,332,298,273
atk,5188,43,21,29
atl,3349,1151,1050,1000
atms,2040,196,195,188
ato,1223,0,1,1
Atox1,903,428,391,407
ATP6,675,18981,17131,17411
ATP6AP2,1468,1112,965,985
ATP7,5157,703,586,633
ATP8,162,183,159,135
ATP8A,9093,1524,1561,1466
ATP8B,7379,720,674,701
Atpalpha,6680,46716,46630,46423
ATPCL,4339,2863,2460,2549
ATPsynB,918,1745,1611,1617
ATPsynbeta,2386,12861,12017,11646
ATPsynbetaL,2036,0,0,1
ATPsynC,1980,14308,13457,13282
ATPsynCF6,704,1443,1214,1252
ATPsynCF6L,635,4,6,5
ATPsynD,950,1627,1502,1480
ATPsyndelta,3817,1147,1038,1035
ATPsynE,720,1354,1129,1236
ATPsynepsilonL,490,3,4,2
ATPsynF,615,1314,1170,1259
ATPsynG,789,1193,1017,1076
ATPsyngamma,1460,2070,1829,1817
ATPsynGL,547,1,1,0
ATPsynO,802,1608,1427,1437
att-ORFB,1327,215,181,201
AttA,790,89,31,32
AttB,879,168,63,76
AttC,900,513,233,263
AttD,742,9,3,2
Atu,2351,97,87,92
Atx-1,890,1,0,1
Atx2,5915,1888,1870,1824
Atxn7,4078,207,188,180
aub,3015,5,7,7
aurA,1577,13,21,11
aurB,1183,11,8,12
aust,929,5,5,2
aux,4542,673,634,631
ave,546,65,43,41
Aven,1207,39,20,33
awd,727,758,668,683
Awh,2104,31,34,25
axed,3450,227,231,252
Axn,4985,354,365,331
axo,9106,737,738,685
Axs,2575,188,142,143
Axud1,4318,398,353,390
az2,2006,48,36,29
azot,627,0,0,0
b,2135,189,142,124
B-H1,2724,40,28,50
B-H2,3142,45,50,31
B4,8114,1561,1557,1513
B52,4313,1274,1339,1333
b6,2139,226,151,161
B9d1,881,0,0,1
B9d2,2650,1,2,3
bab1,5340,110,101,99
bab2,5149,447,401,450
babo,5113,957,869,919
babos,1303,693,533,540
Bacc,2718,3629,3530,3562
Bace,1415,0,1,1
baf,1022,135,109,132
bai,807,330,255,287
Balat,1947,69,43,44
Baldspot,2844,1232,1183,1171
ball,2027,24,20,18
bam,1946,0,0,0
bap,1449,2,0,1
Bap111,2668,123,112,122
Bap170,5316,171,151,155
Bap55,1473,62,62,71
Bap60,1936,116,129,111
barc,2287,414,338,364
bark,10223,437,414,407
barr,2908,50,41,46
baz,10881,851,778,855
bb8,1795,1,0,0
bbc,2843,1011,944,990
bbg,10028,686,665,700
BBIP1,2767,320,318,296
BBS1,2069,2,0,1
BBS4,1520,3,5,3
BBS5,1228,2,1,2
BBS8,2259,2,2,2
BBS9,2947,10,8,13
bbx,5935,1179,1072,1032
bc10,1380,296,241,263
BCAS2,1007,37,34,28
bcd,2536,2,1,1
bchs,12155,1461,1393,1435
BCL7-like,1664,80,61,54
bcn92,748,116,115,118
Bdbt,1000,61,57,53
bdg,5326,189,187,189
bdl,2730,3330,2909,3105
Bdp1,2352,74,79,68
be,4288,339,322,359
BEAF-32,1919,163,155,166
beag,1882,174,137,151
beat-Ia,2870,169,150,163
beat-Ib,2611,254,250,263
beat-Ic,4924,403,414,399
beat-IIa,3183,679,708,692
beat-IIb,2456,249,222,224
beat-IIIa,4457,262,255,282
beat-IIIb,3249,421,456,463
beat-IIIc,3902,381,442,404
beat-IV,3358,359,305,340
beat-Va,3196,262,233,239
beat-Vb,1892,137,142,142
beat-Vc,2253,111,122,108
beat-VI,3540,501,498,506
beat-VII,6138,848,853,820
beg,1198,43,36,31
bel,3970,1784,1825,1841
Bem46,1710,135,105,113
ben,2072,1178,1049,1103
Best1,3314,372,346,368
Best2,3547,768,716,711
Best3,1694,0,0,0
Best4,1662,0,0,1
Bet1,987,98,67,86
Bet3,1125,193,167,144
Bet5,1051,86,68,71
beta-Man,3247,312,311,317
beta-PheRS,1960,96,77,88
beta-Spec,7896,5870,5922,5707
beta'COP,3066,407,353,343
beta3GalTII,1431,24,19,26
beta4GalNAcTA,1867,125,112,111
beta4GalNAcTB,1349,73,55,56
beta4GalT7,1099,27,25,27
betaCOP,3203,488,479,416
betaggt-I,1784,147,121,125
betaggt-II,1433,121,102,112
betaGlu,2331,65,65,52
betaNACtes1,1084,0,1,0
betaNACtes2,907,0,0,0
betaNACtes3,967,0,1,1
betaNACtes4,1012,9,2,2
betaNACtes5,610,0,0,1
betaNACtes6,967,0,0,2
betaTry,1071,0,0,0
betaTub56D,1869,2459,2327,2202
betaTub60D,2518,56,83,79
betaTub85D,1841,7,7,8
betaTub97EF,1869,529,455,483
BG642163,1519,0,0,0
BG642167,384,0,0,0
BG642312,540,1,0,0
Bgb,1242,215,167,183
bgcn,4159,0,1,1
bgm,2636,319,273,279
BHD,1557,68,74,68
bi,6095,330,343,345
BI-1,1247,814,686,760
bib,3276,84,60,59
bic,1546,1155,1037,1004
BicC,4547,0,0,0
BicD,5498,1124,1030,1094
bif,8842,1712,1576,1651
BigH1,1279,0,4,4
bigmax,954,106,77,101
Bili,4328,477,483,461
bin,2412,0,0,1
Bin1,3336,206,160,168
bin3,5942,896,863,827
bip1,1892,67,62,59
bip2,4514,2032,1980,1873
Bka,758,32,22,25
blanks,1268,2,1,1
Blimp-1,8461,1173,1084,1071
Blm,4806,83,89,84
Blos1,675,108,101,82
Blos2,645,57,52,52
Blos3,564,46,47,36
Blos4,1050,49,33,40
blot,4601,421,381,401
blow,2848,209,152,171
blp,967,89,70,68
blw,2252,11647,11585,10846
bma,6754,682,620,655
Bmcp,1855,174,163,152
bmm,2437,778,622,658
bnb,2726,3206,2970,3034
bnk,1028,0,0,0
bnl,4559,475,291,292
BobA,627,0,0,0
boca,704,86,65,62
bocks,1535,120,115,106
BOD1,4054,292,266,280
boi,5066,31,32,39
boil,1594,39,21,31
bol,8169,3972,4221,4379
boly,1139,14,10,10
BomBc1,468,275,162,172
BomBc2,711,1394,963,1028
BomBc3,1301,393,226,257
BomS1,361,2572,1629,1737
BomS2,367,2890,1751,1892
BomS3,769,3371,2016,2289
BomS4,281,94,81,69
BomS5,218,292,222,242
BomS6,198,305,228,241
BomT1,390,70,32,36
BomT2,383,721,400,453
BomT3,657,1718,1258,1355
bon,5811,722,670,701
bond,1923,775,651,632
bonsai,981,104,87,100
Boot,1933,56,29,49
bor,2457,196,178,191
bora,2002,0,0,0
BORCS5,1481,95,91,81
BORCS6,1184,48,38,51
BORCS7,1631,184,142,196
borr,1298,5,9,5
boss,3013,1782,1466,1608
botv,3608,149,141,158
bou,703,112,91,79
bowl,4280,219,175,174
BoYb,3559,2,0,1
br,19777,746,719,725
Br140,5509,121,136,122
brat,12788,1227,1079,1233
Brca2,3291,98,97,102
Brd,532,0,0,0
Brd8,2792,63,66,61
Bre1,3993,301,289,291
Brf,2975,151,129,147
brk,3194,150,173,144
brm,5597,684,632,673
Brms1,1323,115,91,93
brn,1450,26,23,20
Bro,744,0,0,0
brp,13350,7984,7685,7961
bru1,7791,813,705,751
bru2,6095,237,221,285
bru3,12817,4064,3993,4323
Bruce,15702,2593,2428,2525
brun,4892,408,357,406
brv1,2673,0,0,0
brv2,2367,0,0,0
brv3,2427,15,11,8
BRWD3,7244,494,511,471
brwl,3400,236,190,216
bs,4791,122,84,99
bsf,4457,420,426,391
Bsg,11657,8116,7828,8093
Bsg25A,1352,0,0,0
Bsg25D,4953,598,459,539
bsh,2012,23,31,27
bsk,2018,838,772,834
bt,28019,11293,12103,12194
BTBD9,3435,177,157,147
BtbVII,7280,948,898,874
btd,2934,4,8,4
BthD,977,1,1,0
Btk29A,9022,541,502,528
btl,3968,152,99,128
btn,477,1,0,0
Btnd,1907,1,2,1
btsz,17286,1904,1779,1826
btv,12821,31,39,39
btz,3085,260,223,241
Bub1,4279,212,181,197
Bub3,1362,79,86,74
BubR1,4626,36,27,35
Buffy,1038,59,55,48
bug,1057,110,96,94
Bug22,943,77,62,48
BuGZ,8738,987,987,1035
bun,12590,5775,5649,5622
bur,3116,598,535,581
Burs,640,2,2,0
bves,5794,674,632,572
bw,2738,199,178,186
bwa,2269,611,540,547
Bx,4473,669,629,610
Bx42,2403,237,197,215
by,4774,388,437,392
byn,2650,8,11,6
bys,1518,68,91,75
c-cup,882,15,15,10
c(2)M,2262,20,17,16
c(3)G,2629,60,50,53
c11.1,6204,654,584,560
c12.1,1246,116,74,88
c12.2,4444,188,186,192
C15,1856,6,6,8
C1GalTA,2378,284,269,257
C3G,8829,856,796,805
C901,1924,5,4,2
ca,7026,450,471,461
Ca-alpha1D,10481,2308,2422,2479
Ca-alpha1T,13140,6066,6363,6452
Ca-beta,8354,1434,1495,1374
Ca-Ma2d,5851,613,523,574
CaBP1,1781,220,195,209
cac,11923,4569,4364,4520
cact,3324,1339,1015,1041
cactin,2334,112,95,86
cad,2570,0,0,0
Cad74A,6779,122,93,128
Cad86C,7321,218,206,195
Cad87A,7255,660,633,623
Cad88C,6745,14,18,24
Cad89D,6918,5,9,2
Cad96Ca,2939,206,173,173
Cad96Cb,3028,4,11,9
Cad99C,5800,571,521,572
CadN,14396,3275,3404,3109
CadN2,7989,494,478,515
Cadps,5762,5573,5185,5462
Caf1-105,2481,18,19,22
Caf1-180,4043,50,65,50
Caf1-55,1828,124,102,117
cag,1324,44,49,29
CAH1,1456,1059,958,962
CAH13,2003,33,45,37
CAH14,1294,0,0,0
CAH15,1098,0,0,0
CAH16,1042,0,0,0
CAH2,1899,671,573,570
CAH3,2543,254,254,230
CAH4,972,3,1,2
CAH5,1060,0,0,1
CAH6,1101,0,2,0
CAH7,2376,707,683,643
CAH8,1471,8,12,12
CAH9,1130,44,43,29
CAHbeta,1142,83,75,86
cal1,3602,222,226,209
CalpA,3440,560,544,532
CalpB,4274,521,482,457
CalpC,2687,139,104,111
Calr,1677,1765,1569,1500
Cals,6215,4914,4309,4537
Calx,8959,2478,2383,2440
calypso,2147,68,49,72
Cam,5812,40775,36822,37784
CaMKI,3382,2858,2729,2699
CaMKII,4588,6327,5903,6222
Camp,1908,91,90,85
Camta,10086,1521,1480,1379
can,2953,4,3,2
cana,6970,289,287,259
CanA-14F,8258,3392,3457,3583
CanA1,3064,68,72,62
CanB,1234,830,765,856
CanB2,2061,712,602,632
Cand1,4120,389,362,379
CAP,18441,1498,1614,1475
Cap-D2,4301,21,15,12
Cap-D3,4049,112,105,106
Cap-G,4387,100,92,94
Cap-H2,4087,311,276,314
Capa,695,76,66,88
CapaR,1827,2,4,4
Caper,3222,776,761,764
Capr,4080,874,792,813
caps,4841,847,842,835
capt,3233,484,479,534
capu,6240,560,550,561
car,3205,179,174,176
CARPA,3875,230,208,227
CARPB,8793,139,134,123
CarT,2523,311,312,289
cas,3151,0,0,0
CASK,9545,6809,6882,6900
casp,2614,688,591,604
cass,2458,1042,1098,1022
Cat,1993,3321,2603,2759
cathD,1784,1913,1606,1658
cato,712,0,0,0
Catsup,1698,174,161,132
caup,4317,63,57,47
cav,2049,102,75,71
caz,1666,466,495,486
cbc,1654,64,58,45
Cbl,6154,624,602,621
CBP,2579,112,100,83
Cbp20,600,55,31,36
Cbp53E,2754,3735,3702,3773
Cbp80,3271,250,216,211
cbs,2257,161,176,146
Cbs,2202,160,127,120
cbt,3243,617,526,504
Cby,622,2,1,0
Cc2d2a,4255,0,1,2
CCAP,1249,40,28,24
CCAP-R,2986,24,26,18
CCDC151,1845,7,8,2
CCDC53,655,24,17,12
Ccdc56,1529,283,269,230
Ccdc58,1642,60,58,68
Ccdc85,3261,82,60,78
CCHa1,857,23,14,18
CCHa1-R,2642,30,33,31
CCHa2,1459,628,577,591
CCHa2-R,2935,23,20,24
Cchl,1356,537,446,474
CCKLR-17D1,3192,43,43,48
CCKLR-17D3,2230,56,73,45
Ccm3,1589,447,409,434
Ccn,2778,355,393,382
Ccp84Aa,765,37,39,39
Ccp84Ab,834,224,212,271
Ccp84Ac,1060,10,9,8
Ccp84Ad,735,17,11,18
Ccp84Ae,754,1,0,0
Ccp84Af,580,0,0,0
Ccp84Ag,1097,19,27,20
Ccs,977,66,47,66
CCT1,1980,163,125,138
CCT2,2121,362,289,298
CCT3,2165,168,134,149
CCT4,1916,155,153,143
CCT5,1981,188,138,159
CCT6,1924,241,196,200
CCT7,1964,184,157,177
CCT8,1904,210,167,159
CCY,4002,0,0,0
Ccz1,1531,106,81,89
cd,2619,67,65,71
CD98hc,2371,1156,1027,1052
Cda4,1934,402,343,338
Cda5,10793,3281,2756,2839
Cda9,1637,0,1,2
CDase,2951,450,399,393
cdc14,5381,727,676,649
Cdc16,2615,49,45,54
Cdc23,2270,32,26,21
Cdc27,3713,371,340,333
Cdc2rk,1251,54,51,55
Cdc37,1611,297,259,276
Cdc42,2078,643,608,654
Cdc45,2214,50,48,52
Cdc5,3346,157,126,121
CDC50,1820,302,302,273
Cdc6,2483,15,6,15
Cdc7,3103,120,91,86
Cdep,18664,3877,3501,3612
CdGAPr,7824,538,500,497
cdi,6526,1072,980,993
cDIP,1855,71,69,71
Cdk1,1082,2,2,0
Cdk12,5121,397,392,383
Cdk2,2299,47,32,31
CDK2AP1,1831,134,108,123
Cdk4,2462,92,87,112
Cdk5,1604,104,87,98
Cdk5alpha,2040,1069,985,1014
Cdk7,1448,58,43,40
Cdk8,1529,28,21,23
Cdk9,1476,113,88,98
Cdlc2,736,0,0,0
cdm,3691,692,671,600
Cds,2609,3787,3474,3440
Cec-Psi1,166,0,0,0
Cec2,201,0,0,0
CecA1,339,49,22,22
CecA2,355,19,6,6
CecB,425,23,16,12
CecC,386,109,44,42
Ced-12,2586,187,163,166
ced-6,3022,1765,1412,1449
Cen,2926,493,484,448
CenB1A,3527,396,374,332
CenG1A,5368,591,576,519
Cenp-C,4682,41,41,33
Cep135,3570,62,49,54
cep290,6441,3,4,5
Cep89,1483,1,0,0
Cep97,2977,170,168,156
cer,497,197,146,190
Cerk,2821,387,324,361
cert,2900,425,381,343
cerv,1141,44,49,35
Cf2,4315,491,486,519
Cfp1,2404,66,72,60
cg,5429,1374,1291,1313
CG10000,2597,1,0,2
CG10005,1171,9,6,13
CG10011,8682,1167,1126,1104
CG10013,1690,0,0,0
CG10019,6532,182,169,166
CG10026,2091,74,80,78
CG10029,1380,0,0,0
CG10031,577,169,155,143
CG10035,1754,0,0,0
CG10038,1212,48,42,27
CG10041,976,1,0,0
CG10050,1894,18,20,25
CG10051,2768,0,1,0
CG10053,982,19,26,20
CG10055,2422,139,168,150
CG10062,3330,44,32,33
CG10063,827,3,7,8
CG10064,2379,0,2,0
CG10068,1657,171,127,135
CG10073,2824,2,3,1
CG10075,924,83,67,69
CG10077,5541,6719,6881,7160
CG10081,2738,0,0,0
CG10082,4426,1994,1929,2056
CG10086,1864,1,0,1
CG10089,3708,327,347,337
CG10096,5233,14,16,14
CG10097,5233,14,16,14
CG10098,1532,196,192,177
CG10104,1514,0,1,1
CG10116,918,2,1,2
CG10126,978,168,155,176
CG10132,4685,518,524,513
CG10137,3227,221,233,197
CG10139,1018,64,72,70
CG10140,969,4,3,7
CG10147,2198,67,71,54
CG10151,2508,75,74,72
CG10154,1165,0,0,0
CG10163,1220,0,0,0
CG10164,2401,0,0,0
CG10165,1811,82,60,58
CG10166,810,104,99,92
CG10171,1845,63,62,64
CG10175,4025,258,295,265
CG10177,1438,6,8,5
CG10182,2212,0,1,0
CG10183,2058,0,1,0
CG10184,1330,290,228,245
CG10185,5379,36,34,39
CG10189,1404,43,44,36
CG10194,1215,72,66,51
CG10195,2118,41,34,35
CG10205,904,354,313,338
CG10208,1064,62,66,77
CG10209,2024,94,73,74
CG10211,5187,621,538,576
CG10214,970,74,74,76
CG10222,1332,22,18,21
CG10226,4717,1316,1267,1196
CG10232,1864,4,3,2
CG10237,2769,1069,964,913
CG1024,2701,72,57,70
CG10252,833,0,0,1
CG10254,5028,505,460,445
CG10257,1377,22,17,28
CG10264,1047,2,1,2
CG10265,1421,47,39,43
CG10268,1156,21,22,22
CG10274,3034,76,75,71
CG10280,1089,0,0,0
CG10283,3046,248,211,250
CG10286,2151,52,57,47
CG10298,745,4,1,1
CG10300,1484,1,0,5
CG10301,1000,1,0,2
CG10307,1362,82,73,66
CG10311,1086,370,364,351
CG10317,1481,0,0,0
CG10321,3322,253,246,234
CG10324,1811,62,83,63
CG10332,739,219,68,114
CG10333,2656,195,182,186
CG10336,1379,7,5,3
CG10337,1297,87,109,82
CG10338,2418,160,147,143
CG10339,1963,19,19,23
CG10340,938,223,220,185
CG10341,1873,45,35,50
CG10343,843,85,65,69
CG10344,1190,9,15,9
CG10345,2423,441,354,364
CG10347,2117,78,58,61
CG10348,3878,284,238,234
CG10352,1491,84,84,74
CG10353,5037,1480,1388,1433
CG10357,1111,0,1,1
CG10359,1762,72,70,59
CG10361,1431,154,107,119
CG10362,3776,344,281,306
CG10365,1985,594,530,570
CG10366,2062,90,52,69
CG10375,1008,117,91,96
CG10376,2500,173,164,153
CG10383,3046,451,302,337
CG10384,3849,493,442,558
CG10395,1438,111,73,86
CG10405,929,0,0,0
CG10407,1125,44,41,44
CG10413,4010,641,564,591
CG10417,2538,639,560,624
CG10418,437,27,14,25
CG10425,1402,68,63,84
CG10428,1921,98,77,87
CG10431,3355,251,231,251
CG10433,2112,470,416,422
CG10435,1822,189,181,204
CG10444,2790,451,377,396
CG10445,3399,5,6,4
CG10459,1187,1,1,1
CG10462,3287,134,143,143
CG10463,1921,18,12,18
CG10465,1241,362,334,334
CG10466,621,25,29,28
CG10467,1544,60,43,40
CG10469,1067,21,23,18
CG10470,701,116,110,108
CG10472,936,1,2,4
CG10474,1273,0,0,0
CG10477,1361,0,0,0
CG10479,1676,120,95,98
CG10481,2008,1,3,0
CG10483,2238,204,194,194
CG10486,2369,0,0,0
CG10492,4507,373,345,334
CG10494,2179,387,318,339
CG10495,1371,23,13,16
CG10505,4426,60,48,36
CG10508,3270,537,522,557
CG10510,1732,0,0,0
CG10512,2394,255,240,253
CG10513,1358,66,47,64
CG10514,1358,54,40,31
CG10516,1329,232,215,200
CG10527,1160,703,650,593
CG10543,7429,1222,1200,1216
CG10550,1594,842,698,731
CG10553,1442,546,428,416
CG10555,5188,273,297,268
CG10559,1435,10,13,19
CG10560,1367,397,322,274
CG10561,2052,150,158,160
CG10562,1527,210,196,221
CG10565,2538,323,319,314
CG10570,2425,4392,3266,3627
CG10576,1898,431,372,378
CG10581,587,16,14,17
CG10584,1081,43,42,37
CG10587,957,0,0,0
CG10588,3727,0,2,0
CG10589,1365,13,16,12
CG10591,1075,0,0,0
CG10597,708,0,0,0
CG10598,1711,1,4,2
CG10600,5295,710,639,666
CG10602,2408,370,298,329
CG10616,1886,140,108,114
CG10621,1519,788,612,708
CG10623,1725,263,205,235
